year.id,year.display-label,hisp.id,hisp.display-label,GEO.id,GEO.id2,GEO.display-label,totpop_sex0_age999,totpop_sex0_age0to4,totpop_sex0_age5to9,totpop_sex0_age10to14,totpop_sex0_age15to19,totpop_sex0_age20to24,totpop_sex0_age25to29,totpop_sex0_age30to34,totpop_sex0_age35to39,totpop_sex0_age40to44,totpop_sex0_age45to49,totpop_sex0_age50to54,totpop_sex0_age55to59,totpop_sex0_age60to64,totpop_sex0_age65to69,totpop_sex0_age70to74,totpop_sex0_age75to79,totpop_sex0_age80to84,totpop_sex0_age85plus,totpop_sex0_medage
Id,Year,Id,Hispanic Origin,Id,Id2,Geography,Total; Both Sexes; Total,Total; Both Sexes; Under 5 years,Total; Both Sexes; 5 to 9 years,Total; Both Sexes; 10 to 14 years,Total; Both Sexes; 15 to 19 years,Total; Both Sexes; 20 to 24 years,Total; Both Sexes; 25 to 29 years,Total; Both Sexes; 30 to 34 years,Total; Both Sexes; 35 to 39 years,Total; Both Sexes; 40 to 44 years,Total; Both Sexes; 45 to 49 years,Total; Both Sexes; 50 to 54 years,Total; Both Sexes; 55 to 59 years,Total; Both Sexes; 60 to 64 years,Total; Both Sexes; 65 to 69 years,Total; Both Sexes; 70 to 74 years,Total; Both Sexes; 75 to 79 years,Total; Both Sexes; 80 to 84 years,Total; Both Sexes; 85 years and over,Total; Both Sexes; Median age (years)
est72016,"July 1, 2016",hisp,Hispanic,0400000US44,44,Rhode Island,158794,15446,14107,13615,14516,15096,14358,12551,11673,10306,9364,8238,6232,4720,3276,2134,1422,855,885,27.1
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US44,44,Rhode Island,898772,39269,41937,46401,58404,64501,61810,55114,51085,49914,60728,68650,71841,64115,53852,37776,26191,19989,27195,43.2
est72016,"July 1, 2016",totpop,Total,0400000US44,44,Rhode Island,1057566,54715,56044,60016,72920,79597,76168,67665,62758,60220,70092,76888,78073,68835,57128,39910,27613,20844,28080,39.9
est72017,"July 1, 2017",hisp,Hispanic,0400000US44,44,Rhode Island,164004,15521,14553,13797,14871,15313,15054,12804,12231,10636,9608,8670,6578,5136,3472,2326,1540,908,986,27.5
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US44,44,Rhode Island,895635,39240,41002,45629,57595,63547,61365,55923,52072,48553,58646,66476,71183,65681,53477,41135,27235,19998,26878,43.3
est72017,"July 1, 2017",totpop,Total,0400000US44,44,Rhode Island,1059639,54761,55555,59426,72466,78860,76419,68727,64303,59189,68254,75146,77761,70817,56949,43461,28775,20906,27864,39.9
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US45,45,South Carolina,235682,29895,23705,17956,18493,24925,27441,24055,19388,14867,11087,8094,5385,3790,2615,1668,1091,676,551,25.5
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US45,45,South Carolina,4389682,272402,272148,279330,310496,307569,276937,263623,277294,289743,321679,318568,297855,276765,212946,151814,112157,78190,70166,38.9
cen42010,"April 1, 2010 Census",totpop,Total,0400000US45,45,South Carolina,4625364,302297,295853,297286,328989,332494,304378,287678,296682,304610,332766,326662,303240,280555,215561,153482,113248,78866,70717,37.9
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US45,45,South Carolina,235683,29895,23705,17956,18494,24925,27441,24055,19388,14867,11087,8094,5385,3790,2615,1668,1091,676,551,25.5
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US45,45,South Carolina,4389698,272399,272144,279335,310522,307569,276936,263623,277292,289740,321680,318568,297853,276762,212947,151817,112156,78189,70166,38.9
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US45,45,South Carolina,4625381,302294,295849,297291,329016,332494,304377,287678,296680,304607,332767,326662,303238,280552,215562,153485,113247,78865,70717,37.9
est72010,"July 1, 2010",hisp,Hispanic,0400000US45,45,South Carolina,236678,30003,24016,18188,18512,24382,27216,24144,19606,15041,11242,8238,5478,3882,2657,1719,1095,694,565,25.6
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US45,45,South Carolina,4399156,271639,271697,279733,308529,310256,277346,265195,275274,289939,321045,319386,299422,279203,214691,153396,112860,78657,70888,39.0
est72010,"July 1, 2010",totpop,Total,0400000US45,45,South Carolina,4635834,301642,295713,297921,327041,334638,304562,289339,294880,304980,332287,327624,304900,283085,217348,155115,113955,79351,71453,37.9
est72011,"July 1, 2011",hisp,Hispanic,0400000US45,45,South Carolina,240939,30146,25250,19195,18538,23099,26084,24461,20161,15697,12022,8768,5973,4235,2930,1871,1142,742,625,25.8
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US45,45,South Carolina,4431805,268727,271074,281478,300106,320221,277755,270668,265390,291998,315101,322456,304306,291342,221816,160348,116288,79804,72927,39.3
est72011,"July 1, 2011",totpop,Total,0400000US45,45,South Carolina,4672744,298873,296324,300673,318644,343320,303839,295129,285551,307695,327123,331224,310279,295577,224746,162219,117430,80546,73552,38.2
est72012,"July 1, 2012",hisp,Hispanic,0400000US45,45,South Carolina,246024,29546,26784,20326,18775,22426,24908,24508,20784,16615,12854,9363,6615,4531,3165,2085,1206,826,707,26.1
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US45,45,South Carolina,4472985,265205,274279,281952,294627,328746,280099,274347,262258,293245,308670,323061,310446,288704,242171,169403,119299,81226,75247,39.5
est72012,"July 1, 2012",totpop,Total,0400000US45,45,South Carolina,4719009,294751,301063,302278,313402,351172,305007,298855,283042,309860,321524,332424,317061,293235,245336,171488,120505,82052,75954,38.4
est72013,"July 1, 2013",hisp,Hispanic,0400000US45,45,South Carolina,250920,28913,28229,21698,19067,21822,23697,24641,21113,17328,13585,10026,7181,4851,3498,2318,1309,872,772,26.3
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US45,45,South Carolina,4514942,261605,276650,281644,291333,332635,285432,278541,262855,292263,302150,324264,315497,291547,253570,181916,123375,82434,77231,39.7
est72013,"July 1, 2013",totpop,Total,0400000US45,45,South Carolina,4765862,290518,304879,303342,310400,354457,309129,303182,283968,309591,315735,334290,322678,296398,257068,184234,124684,83306,78003,38.6
est72014,"July 1, 2014",hisp,Hispanic,0400000US45,45,South Carolina,257685,28915,29306,23255,19668,21558,22975,24480,21691,18038,14223,10739,7841,5363,3868,2480,1490,930,865,26.4
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US45,45,South Carolina,4567073,260607,278504,281509,290938,331173,296333,281419,266505,288743,296533,327113,319414,297395,266726,192596,128069,84346,79150,39.9
est72014,"July 1, 2014",totpop,Total,0400000US45,45,South Carolina,4824758,289522,307810,304764,310606,352731,319308,305899,288196,306781,310756,337852,327255,302758,270594,195076,129559,85276,80015,38.8
est72015,"July 1, 2015",hisp,Hispanic,0400000US45,45,South Carolina,266482,29277,30121,24868,20649,21931,22404,24219,22447,19082,15087,11471,8442,5929,4293,2700,1657,964,941,26.5
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US45,45,South Carolina,4625941,261289,279925,280117,294844,324900,309631,283734,272721,282927,296424,326430,324139,304921,280522,202085,133316,87146,80870,40.1
est72015,"July 1, 2015",totpop,Total,0400000US45,45,South Carolina,4892423,290566,310046,304985,315493,346831,332035,307953,295168,302009,311511,337901,332581,310850,284815,204785,134973,88110,81811,39.0
est72016,"July 1, 2016",hisp,Hispanic,0400000US45,45,South Carolina,275745,29381,30777,26424,21935,22167,22281,23973,23252,19956,15901,12397,8971,6663,4732,3028,1832,1027,1048,26.6
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US45,45,South Carolina,4684077,262493,279434,280969,298155,317849,321135,287147,280921,274942,299996,322583,329318,311260,295124,209649,140172,90056,82874,40.3
est72016,"July 1, 2016",totpop,Total,0400000US45,45,South Carolina,4959822,291874,310211,307393,320090,340016,343416,311120,304173,294898,315897,334980,338289,317923,299856,212677,142004,91083,83922,39.2
est72017,"July 1, 2017",hisp,Hispanic,0400000US45,45,South Carolina,286382,29768,30897,28392,23432,22639,22653,23841,23845,20813,17001,13207,9705,7356,5137,3347,2063,1118,1168,26.8
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US45,45,South Carolina,4737987,263885,277040,285390,298777,312242,328662,290351,286601,272894,302591,317535,331097,319178,293457,231609,148793,92680,85205,40.5
est72017,"July 1, 2017",totpop,Total,0400000US45,45,South Carolina,5024369,293653,307937,313782,322209,334881,351315,314192,310446,293707,319592,330742,340802,326534,298594,234956,150856,93798,86373,39.4
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US46,46,South Dakota,22119,3232,2623,2135,2096,2138,2075,1856,1372,1241,1085,784,491,346,222,152,116,67,88,22.3
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US46,46,South Dakota,792061,56389,52908,51825,55532,55458,53495,48003,44394,46105,56434,58615,53740,43227,31722,25531,21608,17937,19138,37.6
cen42010,"April 1, 2010 Census",totpop,Total,0400000US46,46,South Dakota,814180,59621,55531,53960,57628,57596,55570,49859,45766,47346,57519,59399,54231,43573,31944,25683,21724,18004,19226,36.9
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US46,46,South Dakota,22119,3232,2623,2135,2096,2138,2075,1856,1372,1241,1085,784,491,346,222,152,116,67,88,22.3
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US46,46,South Dakota,792078,56393,52909,51825,55532,55459,53498,48004,44395,46106,56434,58617,53740,43229,31723,25531,21608,17937,19138,37.6
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US46,46,South Dakota,814197,59625,55532,53960,57628,57597,55573,49860,45767,47347,57519,59401,54231,43575,31945,25683,21724,18004,19226,36.9
est72010,"July 1, 2010",hisp,Hispanic,0400000US46,46,South Dakota,22488,3339,2675,2164,2119,2167,2081,1891,1386,1259,1098,796,506,356,226,154,116,69,86,22.2
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US46,46,South Dakota,793739,56461,53150,51857,55693,55405,53613,48448,44329,46031,55950,58641,54137,43866,31904,25520,21546,17952,19236,37.6
est72010,"July 1, 2010",totpop,Total,0400000US46,46,South Dakota,816227,59800,55825,54021,57812,57572,55694,50339,45715,47290,57048,59437,54643,44222,32130,25674,21662,18021,19322,36.9
est72011,"July 1, 2011",hisp,Hispanic,0400000US46,46,South Dakota,24231,3745,2827,2300,2188,2353,2178,2037,1537,1355,1169,867,572,412,253,152,114,85,87,22.2
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US46,46,South Dakota,799107,56211,54129,51849,55562,55787,53688,50112,44038,45983,53325,58911,55430,47060,32653,25496,21467,17874,19532,37.5
est72011,"July 1, 2011",totpop,Total,0400000US46,46,South Dakota,823338,59956,56956,54149,57750,58140,55866,52149,45575,47338,54494,59778,56002,47472,32906,25648,21581,17959,19619,36.8
est72012,"July 1, 2012",hisp,Hispanic,0400000US46,46,South Dakota,26384,4208,3084,2408,2239,2530,2361,2167,1719,1514,1286,956,656,481,311,163,119,88,94,22.3
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US46,46,South Dakota,806192,55511,55498,51875,54874,57006,53692,51671,44587,46064,51205,58839,56674,48649,35363,25951,21317,17697,19719,37.5
est72012,"July 1, 2012",totpop,Total,0400000US46,46,South Dakota,832576,59719,58582,54283,57113,59536,56053,53838,46306,47578,52491,59795,57330,49130,35674,26114,21436,17785,19813,36.8
est72013,"July 1, 2013",hisp,Hispanic,0400000US46,46,South Dakota,28382,4722,3279,2624,2357,2719,2410,2361,1837,1592,1318,1055,733,534,343,189,125,92,92,22.1
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US46,46,South Dakota,814131,55408,56754,52507,54350,57884,53754,53152,45734,45684,48860,58478,57456,50591,37389,27289,21312,17596,19933,37.5
est72013,"July 1, 2013",totpop,Total,0400000US46,46,South Dakota,842513,60130,60033,55131,56707,60603,56164,55513,47571,47276,50178,59533,58189,51125,37732,27478,21437,17688,20025,36.7
est72014,"July 1, 2014",hisp,Hispanic,0400000US46,46,South Dakota,29709,5170,3357,2748,2483,2798,2433,2442,1932,1629,1330,1125,789,542,393,212,131,93,102,21.9
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US46,46,South Dakota,819746,55507,56877,53249,54229,57921,53841,53858,47006,45099,47036,57664,57701,52418,39906,28271,21517,17256,20390,37.5
est72014,"July 1, 2014",totpop,Total,0400000US46,46,South Dakota,849455,60677,60234,55997,56712,60719,56274,56300,48938,46728,48366,58789,58490,52960,40299,28483,21648,17349,20492,36.8
est72015,"July 1, 2015",hisp,Hispanic,0400000US46,46,South Dakota,30694,5555,3501,2876,2504,2729,2491,2421,2073,1610,1359,1139,862,559,445,218,135,100,117,21.8
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US46,46,South Dakota,823342,55423,56939,53781,53919,57814,53473,53874,48807,44382,46140,55494,58258,53872,42949,29010,21562,17077,20568,37.6
est72015,"July 1, 2015",totpop,Total,0400000US46,46,South Dakota,854036,60978,60440,56657,56423,60543,55964,56295,50880,45992,47499,56633,59120,54431,43394,29228,21697,17177,20685,36.8
est72016,"July 1, 2016",hisp,Hispanic,0400000US46,46,South Dakota,31770,5287,3838,3074,2610,2718,2613,2448,2262,1692,1423,1205,911,586,478,251,134,104,136,22.1
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US46,46,South Dakota,829772,56163,56511,54788,53927,57762,53543,53962,50556,44005,46084,53084,58580,55197,46372,29863,21628,17138,20609,37.7
est72016,"July 1, 2016",totpop,Total,0400000US46,46,South Dakota,861542,61450,60349,57862,56537,60480,56156,56410,52818,45697,47507,54289,59491,55783,46850,30114,21762,17242,20745,36.9
est72017,"July 1, 2017",hisp,Hispanic,0400000US46,46,South Dakota,32811,4801,4212,3281,2768,2706,2763,2536,2313,1845,1520,1268,973,637,487,307,141,111,142,22.6
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US46,46,South Dakota,836855,56958,56160,56022,53907,56844,54494,53812,52223,44613,45905,50841,58503,56137,47790,32645,22322,17040,20639,37.8
est72017,"July 1, 2017",totpop,Total,0400000US46,46,South Dakota,869666,61759,60372,59303,56675,59550,57257,56348,54536,46458,47425,52109,59476,56774,48277,32952,22463,17151,20781,37.1
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US47,47,Tennessee,290059,39347,31601,24197,22570,28979,32649,29675,23452,17386,12918,9453,6369,4405,2750,1767,1185,742,614,24.7
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US47,47,Tennessee,6056046,368466,380580,394744,414616,397265,385034,376639,400170,413122,454169,449896,408622,366319,277788,204769,153332,111212,99303,39.0
cen42010,"April 1, 2010 Census",totpop,Total,0400000US47,47,Tennessee,6346105,407813,412181,418941,437186,426244,417683,406314,423622,430508,467087,459349,414991,370724,280538,206536,154517,111954,99917,38.0
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US47,47,Tennessee,290069,39348,31603,24199,22571,28979,32649,29676,23452,17388,12918,9453,6369,4406,2750,1767,1185,742,614,24.7
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US47,47,Tennessee,6056226,368469,380581,394747,414618,397265,385035,376642,400172,413125,454172,449897,408627,366321,277793,204789,153347,111244,99382,39.0
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US47,47,Tennessee,6346295,407817,412184,418946,437189,426244,417684,406318,423624,430513,467090,459350,414996,370727,280543,206556,154532,111986,99996,38.0
est72010,"July 1, 2010",hisp,Hispanic,0400000US47,47,Tennessee,291462,39577,32037,24518,22631,28462,32367,29774,23618,17634,13050,9592,6494,4501,2806,1796,1209,764,632,24.8
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US47,47,Tennessee,6064420,367522,379796,394811,412371,400452,385404,378296,396978,413670,453210,450333,411004,369428,279273,205977,154006,111696,100193,39.0
est72010,"July 1, 2010",totpop,Total,0400000US47,47,Tennessee,6355882,407099,411833,419329,435002,428914,417771,408070,420596,431304,466260,459925,417498,373929,282079,207773,155215,112460,100825,38.1
est72011,"July 1, 2011",hisp,Hispanic,0400000US47,47,Tennessee,299298,40620,34070,26006,23059,26923,31463,30030,24584,18869,13819,10154,6971,4866,3100,1911,1294,844,715,24.8
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US47,47,Tennessee,6096983,362982,377788,395703,404078,414313,385890,384960,382579,418197,444509,452502,419070,384956,285057,211841,157045,112919,102594,39.3
est72011,"July 1, 2011",totpop,Total,0400000US47,47,Tennessee,6396281,403602,411858,421709,427137,441236,417353,414990,407163,437066,458328,462656,426041,389822,288157,213752,158339,113763,103309,38.3
est72012,"July 1, 2012",hisp,Hispanic,0400000US47,47,Tennessee,310006,41592,36251,27527,23848,26783,30514,30345,25819,20157,14747,10861,7661,5182,3539,2057,1399,908,816,24.8
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US47,47,Tennessee,6140626,361009,378732,394836,397714,428229,389374,390257,377041,420072,434660,451596,428429,380403,308522,221068,159363,114105,105216,39.4
est72012,"July 1, 2012",totpop,Total,0400000US47,47,Tennessee,6450632,402601,414983,422363,421562,455012,419888,420602,402860,440229,449407,462457,436090,385585,312061,223125,160762,115013,106032,38.4
est72013,"July 1, 2013",hisp,Hispanic,0400000US47,47,Tennessee,317278,41862,38352,29407,24155,26079,28845,30671,26517,21115,15507,11587,8148,5551,3845,2265,1498,978,896,24.8
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US47,47,Tennessee,6173517,358042,379637,392696,393638,434921,394499,393906,375610,418312,423407,451296,434684,382473,320822,233777,163640,114638,107519,39.5
est72013,"July 1, 2013",totpop,Total,0400000US47,47,Tennessee,6490795,399904,417989,422103,417793,461000,423344,424577,402127,439427,438914,462883,442832,388024,324667,236042,165138,115616,108415,38.5
est72014,"July 1, 2014",hisp,Hispanic,0400000US47,47,Tennessee,327606,42805,39941,31341,24988,26512,28063,30713,27400,22048,16428,12312,8782,5946,4173,2510,1606,1023,1015,24.7
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US47,47,Tennessee,6212401,357730,378301,390374,392325,435803,406779,395838,378126,411191,415206,452532,437331,388444,334900,243081,169038,115502,109900,39.6
est72014,"July 1, 2014",totpop,Total,0400000US47,47,Tennessee,6540007,400535,418242,421715,417313,462315,434842,426551,405526,433239,431634,464844,446113,394390,339073,245591,170644,116525,110915,38.5
est72015,"July 1, 2015",hisp,Hispanic,0400000US47,47,Tennessee,339143,43688,40874,33396,26342,26975,27878,30424,28481,23105,17657,12993,9525,6503,4546,2833,1666,1139,1118,24.7
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US47,47,Tennessee,6251583,359525,375907,386768,393554,430897,421863,395759,383777,400589,414124,449264,440863,396952,347994,250412,173890,117096,112349,39.7
est72015,"July 1, 2015",totpop,Total,0400000US47,47,Tennessee,6590726,403213,416781,420164,419896,457872,449741,426183,412258,423694,431781,462257,450388,403455,352540,253245,175556,118235,113467,38.6
est72016,"July 1, 2016",hisp,Hispanic,0400000US47,47,Tennessee,352352,44109,42139,35764,28260,27845,27899,30408,29255,24150,18880,13886,10192,7152,4952,3168,1813,1225,1255,24.7
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US47,47,Tennessee,6297052,362183,373101,385433,394878,423570,439680,398681,391409,386312,419820,441842,443702,404657,362529,255977,179238,119611,114429,39.7
est72016,"July 1, 2016",totpop,Total,0400000US47,47,Tennessee,6649404,406292,415240,421197,423138,451415,467579,429089,420664,410462,438700,455728,453894,411809,367481,259145,181051,120836,115684,38.7
est72017,"July 1, 2017",hisp,Hispanic,0400000US47,47,Tennessee,366554,44201,42799,38325,30387,28951,28603,29981,30141,25619,20271,14873,11010,7802,5221,3583,2052,1314,1421,24.8
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US47,47,Tennessee,6349430,364443,371238,387135,394585,418111,454746,402666,397374,381430,422392,434063,443697,414539,358967,278378,187840,121344,116482,39.8
est72017,"July 1, 2017",totpop,Total,0400000US47,47,Tennessee,6715984,408644,414037,425460,424972,447062,483349,432647,427515,407049,442663,448936,454707,422341,364188,281961,189892,122658,117903,38.7
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US48,48,Texas,9460921,976671,947122,883382,845693,777277,774001,740483,707234,622717,558032,464956,358040,272392,184398,133177,97683,67477,50186,27.0
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US48,48,Texas,15684640,951802,981112,998501,1037431,1039802,1079038,1019951,1056353,1072078,1202435,1209913,1064884,902375,668702,485979,379562,279729,254993,38.6
cen42010,"April 1, 2010 Census",totpop,Total,0400000US48,48,Texas,25145561,1928473,1928234,1881883,1883124,1817079,1853039,1760434,1763587,1694795,1760467,1674869,1422924,1174767,853100,619156,477245,347206,305179,33.6
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US48,48,Texas,9460960,976671,947123,883383,845707,777289,774005,740483,707236,622717,558033,464956,358040,272393,184399,133178,97683,67477,50187,27.0
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US48,48,Texas,15685140,951801,981112,998501,1037541,1039919,1079054,1019957,1056360,1072078,1202440,1209920,1064890,902386,668719,485996,379593,279769,255104,38.6
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US48,48,Texas,25146100,1928472,1928235,1881884,1883248,1817208,1853059,1760440,1763596,1694795,1760473,1674876,1422930,1174779,853118,619174,477276,347246,305291,33.6
est72010,"July 1, 2010",hisp,Hispanic,0400000US48,48,Texas,9516600,978557,950196,888687,848805,782379,775695,744559,711135,626899,561267,469868,362421,276566,186970,134451,98527,68265,51353,27.0
est72010,"July 1, 2010",nhisp,Not Hispanic,0400000US48,48,Texas,15725048,951186,980659,999956,1034584,1044824,1082883,1027401,1051191,1076803,1196524,1212857,1072984,911800,672919,489894,380203,281012,257368,38.6
est72010,"July 1, 2010",totpop,Total,0400000US48,48,Texas,25241648,1929743,1930855,1888643,1883389,1827203,1858578,1771960,1762326,1703702,1757791,1682725,1435405,1188366,859889,624345,478730,349277,308721,33.6
est72011,"July 1, 2011",hisp,Hispanic,0400000US48,48,Texas,9741520,982984,963698,911284,858923,804289,783677,760205,723033,647574,575411,487956,381334,293226,199191,139481,102279,71008,55967,27.2
est72011,"July 1, 2011",nhisp,Not Hispanic,0400000US48,48,Texas,15902904,952948,984127,1007705,1022932,1067100,1097448,1060173,1026195,1100419,1163181,1224959,1102476,957418,691240,507857,386226,284637,265863,38.8
est72011,"July 1, 2011",totpop,Total,0400000US48,48,Texas,25644424,1935932,1947825,1918989,1881855,1871389,1881125,1820378,1749228,1747993,1738592,1712915,1483810,1250644,890431,647338,488505,355645,321830,33.8
est72012,"July 1, 2012",hisp,Hispanic,0400000US48,48,Texas,9961685,979807,980555,930196,865437,830967,790013,777375,733246,671223,587227,506329,402920,304441,216529,145418,105959,73477,60566,27.5
est72012,"July 1, 2012",nhisp,Not Hispanic,0400000US48,48,Texas,16116642,955655,993931,1012018,1018038,1095423,1113066,1093613,1023921,1115833,1133117,1225937,1135763,959892,753671,530463,392609,288283,275409,38.8
est72012,"July 1, 2012",totpop,Total,0400000US48,48,Texas,26078327,1935462,1974486,1942214,1883475,1926390,1903079,1870988,1757167,1787056,1720344,1732266,1538683,1264333,970200,675881,498568,361760,335975,33.9
est72013,"July 1, 2013",hisp,Hispanic,0400000US48,48,Texas,10183679,977339,996838,949179,876821,852883,798898,793977,743311,691495,600828,525086,421643,318430,232511,153301,110854,75079,65206,27.7
est72013,"July 1, 2013",nhisp,Not Hispanic,0400000US48,48,Texas,16295600,959290,1001337,1018976,1017070,1108501,1126272,1125598,1032508,1117209,1104258,1221742,1158070,978218,788142,563017,401871,291357,282164,38.8
est72013,"July 1, 2013",totpop,Total,0400000US48,48,Texas,26479279,1936629,1998175,1968155,1893891,1961384,1925170,1919575,1775819,1808704,1705086,1746828,1579713,1296648,1020653,716318,512725,366436,347370,34.0
est72014,"July 1, 2014",hisp,Hispanic,0400000US48,48,Texas,10421017,983700,1006427,968421,892818,875046,813074,808584,754305,711369,614955,543892,440908,334244,248003,162830,115053,77602,69786,28.0
est72014,"July 1, 2014",nhisp,Not Hispanic,0400000US48,48,Texas,16533419,975482,1007221,1027866,1021391,1117471,1156948,1154491,1058094,1111946,1090720,1216536,1175739,1004359,823983,592103,413576,294441,291052,38.8
est72014,"July 1, 2014",totpop,Total,0400000US48,48,Texas,26954436,1959182,2013648,1996287,1914209,1992517,1970022,1963075,1812399,1823315,1705675,1760428,1616647,1338603,1071986,754933,528629,372043,360838,34.2
est72015,"July 1, 2015",hisp,Hispanic,0400000US48,48,Texas,10676084,991796,1015918,983821,917070,889871,834217,816606,774626,729958,635217,559827,462558,352233,264195,173466,119226,80492,74987,28.2
est72015,"July 1, 2015",nhisp,Not Hispanic,0400000US48,48,Texas,16778796,994862,1015307,1032935,1030756,1114374,1188911,1179224,1094868,1098475,1101991,1197533,1192294,1034900,862375,616056,424760,299421,299754,38.7
est72015,"July 1, 2015",totpop,Total,0400000US48,48,Texas,27454880,1986658,2031225,2016756,1947826,2004245,2023128,1995830,1869494,1828433,1737208,1757360,1654852,1387133,1126570,789522,543986,379913,374741,34.3
est72016,"July 1, 2016",hisp,Hispanic,0400000US48,48,Texas,10922506,1001874,1022134,998909,942229,898979,856818,827218,792081,744379,658374,575042,480595,371101,280449,184954,124002,83784,79584,28.4
est72016,"July 1, 2016",nhisp,Not Hispanic,0400000US48,48,Texas,16982356,1007341,1020979,1038447,1038826,1101005,1215873,1199552,1133386,1076795,1128244,1165325,1203820,1062895,905440,632250,441144,304625,306409,38.8
est72016,"July 1, 2016",totpop,Total,0400000US48,48,Texas,27904862,2009215,2043113,2037356,1981055,1999984,2072691,2026770,1925467,1821174,1786618,1740367,1684415,1433996,1185889,817204,565146,388409,385993,34.5
est72017,"July 1, 2017",hisp,Hispanic,0400000US48,48,Texas,11156514,1015760,1019756,1016916,963441,904280,882236,834269,810291,756358,682809,587111,498677,391802,291014,201541,129391,87018,83844,28.7
est72017,"July 1, 2017",nhisp,Not Hispanic,0400000US48,48,Texas,17148082,1015865,1021590,1048155,1041460,1087243,1233981,1211554,1164973,1073127,1142291,1133654,1202028,1092257,905412,691269,461544,310132,311547,38.9
est72017,"July 1, 2017",totpop,Total,0400000US48,48,Texas,28304596,2031625,2041346,2065071,2004901,1991523,2116217,2045823,1975264,1829485,1825100,1720765,1700705,1484059,1196426,892810,590935,397150,395391,34.6
cen42010,"April 1, 2010 Census",hisp,Hispanic,0400000US49,49,Utah,358340,45500,41395,36680,33785,31834,31513,30803,27474,22045,17365,13167,9325,6446,4133,2799,1921,1244,911,23.5
cen42010,"April 1, 2010 Census",nhisp,Not Hispanic,0400000US49,49,Utah,2405545,218424,208177,191271,187305,194685,198041,185330,150927,132029,137466,138966,123797,100673,75347,55945,43914,33168,30080,30.1
cen42010,"April 1, 2010 Census",totpop,Total,0400000US49,49,Utah,2763885,263924,249572,227951,221090,226519,229554,216133,178401,154074,154831,152133,133122,107119,79480,58744,45835,34412,30991,29.2
est42010,"April 1, 2010 Estimates Base",hisp,Hispanic,0400000US49,49,Utah,358340,45500,41395,36680,33785,31834,31513,30803,27474,22045,17365,13167,9325,6446,4133,2799,1921,1244,911,23.5
est42010,"April 1, 2010 Estimates Base",nhisp,Not Hispanic,0400000US49,49,Utah,2405549,218423,208176,191271,187306,194690,198039,185330,150927,132029,137468,138966,123797,100673,75347,55945,43914,33168,30080,30.1
est42010,"April 1, 2010 Estimates Base",totpop,Total,0400000US49,49,Utah,2763889,263923,249571,227951,221091,226524,229552,216133,178401,154074,154833,152133,133122,107119,79480,58744,45835,34412,30991,29.2
